method,matrix_name,d_det,d_hamming,prototype,center_pattern_key,center_active_determinants,center_weight,center_weight_pct,n_unique_patterns_in_ball,incremental_covered_weight,incremental_covered_pct,cumulative_covered_weight,cumulative_covered_pct,weighted_mean_hamming,max_hamming_in_ball,total_weight,n_unique_patterns,n_bootstraps,pool_weighting,max_possible_hamming,effective_hamming_radius,min_common_determinants,min_common_pct,odd_radius_redundant,radius_can_cover_any_pattern
EFA,matrix_32_raw_0_1,15,6,1,10010111101001011000101110000001,det_01_profits; det_04_added_value; det_06_climate_protection; det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_21_rights_and_duties; det_23_support; det_24_socialising; det_25_agreement; det_32_own_significance,13.149999999999995,2.629999999999923,175,64.02261904761909,12.804523809523449,64.02261904761909,12.804523809523449,3.064616300042766,6,500.00000000001444,2065,100,equal_candidate,30,6,12,80,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,6,2,10000001001110000000011101111111,det_01_profits; det_08_trust; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_22_peer_pressure; det_23_support; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval; det_32_own_significance,7.308333333333337,1.4616666666666251,154,86.14285714285711,17.228571428570923,150.1654761904762,30.033095238094372,2.986511885019351,6,500.00000000001444,2065,100,equal_candidate,30,6,12,80,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,6,3,00010000001110111100010011100111,det_04_added_value; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_22_peer_pressure; det_25_agreement; det_26_novelty; det_27_fun; det_30_authority; det_31_approval; det_32_own_significance,3.7666666666666675,0.7533333333333118,179,56.09404761904775,11.218809523809226,206.25952380952396,41.2519047619036,3.8638341221163377,6,500.00000000001444,2065,100,equal_candidate,30,6,12,80,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,6,4,11101010111110100111100000000000,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,3.25,0.6499999999999813,83,44.37500000000002,8.874999999999748,250.63452380952398,50.126904761903354,4.005633802816896,6,500.00000000001444,2065,100,equal_candidate,30,6,12,80,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,6,5,11101000011110101100000100100101,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_24_socialising; det_27_fun; det_30_authority; det_32_own_significance,1.357142857142857,0.2714285714285635,160,36.896428571428594,7.379285714285505,287.53095238095256,57.50619047618885,3.7750459781240915,6,500.00000000001444,2065,100,equal_candidate,30,6,12,80,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,6,6,00000011101110111111100000100001,det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties; det_27_fun; det_32_own_significance,0.75,0.14999999999999566,62,14.763095238095218,2.9526190476189584,302.2940476190478,60.45880952380781,4.881219256511579,6,500.00000000001444,2065,100,equal_candidate,30,6,12,80,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,6,7,01100011100000000100111011100111,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_18_autonomy; det_21_rights_and_duties; det_22_peer_pressure; det_23_support; det_25_agreement; det_26_novelty; det_27_fun; det_30_authority; det_31_approval; det_32_own_significance,0.6666666666666666,0.13333333333332947,46,8.091666666666672,1.6183333333332877,310.38571428571447,62.0771428571411,4.561718405178752,6,500.00000000001444,2065,100,equal_candidate,30,6,12,80,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,6,8,00010001101010101111000010101011,det_04_added_value; det_08_trust; det_09_safety; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_25_agreement; det_27_fun; det_29_trends; det_31_approval; det_32_own_significance,0.5095238095238095,0.10190476190475896,49,9.12142857142858,1.8242857142856634,319.50714285714304,63.90142857142676,5.3683111459148964,6,500.00000000001444,2065,100,equal_candidate,30,6,12,80,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,6,9,10011010100010100111001010100011,det_01_profits; det_04_added_value; det_05_frugality; det_07_legal; det_09_safety; det_13_technical_fit; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_23_support; det_25_agreement; det_27_fun; det_31_approval; det_32_own_significance,0.5095238095238095,0.10190476190475896,93,16.68333333333332,3.3366666666665674,336.1904761904764,67.23809523809334,5.17682317682318,6,500.00000000001444,2065,100,equal_candidate,30,6,12,80,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,6,10,11101010111110001000100010100001,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_17_adherence; det_21_rights_and_duties; det_25_agreement; det_27_fun; det_32_own_significance,0.45,0.0899999999999974,25,5.446428571428575,1.0892857142856835,341.63690476190493,68.32738095237902,4.659672131147539,6,500.00000000001444,2065,100,equal_candidate,30,6,12,80,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,6,11,00011001001110111100000000011111,det_04_added_value; det_05_frugality; det_08_trust; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_28_recognition; det_29_trends; det_30_authority; det_31_approval; det_32_own_significance,0.43452380952380953,0.0869047619047594,53,8.24404761904762,1.6488095238094764,349.8809523809525,69.97619047618848,5.055595667870036,6,500.00000000001444,2065,100,equal_candidate,30,6,12,80,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,6,12,00110010101011000111001010101001,det_03_risk_profile; det_04_added_value; det_07_legal; det_09_safety; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_23_support; det_25_agreement; det_27_fun; det_29_trends; det_32_own_significance,0.43452380952380953,0.0869047619047594,15,3.209523809523809,0.6419047619047432,353.09047619047635,70.61809523809323,5.1876854599406546,6,500.00000000001444,2065,100,equal_candidate,30,6,12,80,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,7,1,10010111101001011000101110000001,det_01_profits; det_04_added_value; det_06_climate_protection; det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_21_rights_and_duties; det_23_support; det_24_socialising; det_25_agreement; det_32_own_significance,13.149999999999995,2.629999999999923,175,64.02261904761909,12.804523809523449,64.02261904761909,12.804523809523449,3.064616300042766,6,500.00000000001444,2065,100,equal_candidate,30,6,12,80,TRUE,FALSE
EFA,matrix_32_raw_0_1,15,7,2,10000001001110000000011101111111,det_01_profits; det_08_trust; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_22_peer_pressure; det_23_support; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval; det_32_own_significance,7.308333333333337,1.4616666666666251,154,86.14285714285711,17.228571428570923,150.1654761904762,30.033095238094372,2.986511885019351,6,500.00000000001444,2065,100,equal_candidate,30,6,12,80,TRUE,FALSE
EFA,matrix_32_raw_0_1,15,7,3,00010000001110111100010011100111,det_04_added_value; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_22_peer_pressure; det_25_agreement; det_26_novelty; det_27_fun; det_30_authority; det_31_approval; det_32_own_significance,3.7666666666666675,0.7533333333333118,179,56.09404761904775,11.218809523809226,206.25952380952396,41.2519047619036,3.8638341221163377,6,500.00000000001444,2065,100,equal_candidate,30,6,12,80,TRUE,FALSE
EFA,matrix_32_raw_0_1,15,7,4,11101010111110100111100000000000,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,3.25,0.6499999999999813,83,44.37500000000002,8.874999999999748,250.63452380952398,50.126904761903354,4.005633802816896,6,500.00000000001444,2065,100,equal_candidate,30,6,12,80,TRUE,FALSE
EFA,matrix_32_raw_0_1,15,7,5,11101000011110101100000100100101,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_24_socialising; det_27_fun; det_30_authority; det_32_own_significance,1.357142857142857,0.2714285714285635,160,36.896428571428594,7.379285714285505,287.53095238095256,57.50619047618885,3.7750459781240915,6,500.00000000001444,2065,100,equal_candidate,30,6,12,80,TRUE,FALSE
EFA,matrix_32_raw_0_1,15,7,6,00000011101110111111100000100001,det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties; det_27_fun; det_32_own_significance,0.75,0.14999999999999566,62,14.763095238095218,2.9526190476189584,302.2940476190478,60.45880952380781,4.881219256511579,6,500.00000000001444,2065,100,equal_candidate,30,6,12,80,TRUE,FALSE
EFA,matrix_32_raw_0_1,15,7,7,01100011100000000100111011100111,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_18_autonomy; det_21_rights_and_duties; det_22_peer_pressure; det_23_support; det_25_agreement; det_26_novelty; det_27_fun; det_30_authority; det_31_approval; det_32_own_significance,0.6666666666666666,0.13333333333332947,46,8.091666666666672,1.6183333333332877,310.38571428571447,62.0771428571411,4.561718405178752,6,500.00000000001444,2065,100,equal_candidate,30,6,12,80,TRUE,FALSE
EFA,matrix_32_raw_0_1,15,7,8,00010001101010101111000010101011,det_04_added_value; det_08_trust; det_09_safety; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_25_agreement; det_27_fun; det_29_trends; det_31_approval; det_32_own_significance,0.5095238095238095,0.10190476190475896,49,9.12142857142858,1.8242857142856634,319.50714285714304,63.90142857142676,5.3683111459148964,6,500.00000000001444,2065,100,equal_candidate,30,6,12,80,TRUE,FALSE
EFA,matrix_32_raw_0_1,15,7,9,10011010100010100111001010100011,det_01_profits; det_04_added_value; det_05_frugality; det_07_legal; det_09_safety; det_13_technical_fit; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_23_support; det_25_agreement; det_27_fun; det_31_approval; det_32_own_significance,0.5095238095238095,0.10190476190475896,93,16.68333333333332,3.3366666666665674,336.1904761904764,67.23809523809334,5.17682317682318,6,500.00000000001444,2065,100,equal_candidate,30,6,12,80,TRUE,FALSE
EFA,matrix_32_raw_0_1,15,7,10,11101010111110001000100010100001,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_17_adherence; det_21_rights_and_duties; det_25_agreement; det_27_fun; det_32_own_significance,0.45,0.0899999999999974,25,5.446428571428575,1.0892857142856835,341.63690476190493,68.32738095237902,4.659672131147539,6,500.00000000001444,2065,100,equal_candidate,30,6,12,80,TRUE,FALSE
EFA,matrix_32_raw_0_1,15,7,11,00011001001110111100000000011111,det_04_added_value; det_05_frugality; det_08_trust; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_28_recognition; det_29_trends; det_30_authority; det_31_approval; det_32_own_significance,0.43452380952380953,0.0869047619047594,53,8.24404761904762,1.6488095238094764,349.8809523809525,69.97619047618848,5.055595667870036,6,500.00000000001444,2065,100,equal_candidate,30,6,12,80,TRUE,FALSE
EFA,matrix_32_raw_0_1,15,7,12,00110010101011000111001010101001,det_03_risk_profile; det_04_added_value; det_07_legal; det_09_safety; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_23_support; det_25_agreement; det_27_fun; det_29_trends; det_32_own_significance,0.43452380952380953,0.0869047619047594,15,3.209523809523809,0.6419047619047432,353.09047619047635,70.61809523809323,5.1876854599406546,6,500.00000000001444,2065,100,equal_candidate,30,6,12,80,TRUE,FALSE
EFA,matrix_32_raw_0_1,15,8,1,10010111101001011000101110000001,det_01_profits; det_04_added_value; det_06_climate_protection; det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_21_rights_and_duties; det_23_support; det_24_socialising; det_25_agreement; det_32_own_significance,13.149999999999995,2.629999999999923,309,85.38095238095228,17.07619047618996,85.38095238095228,17.07619047618996,4.299219185722265,8,500.00000000001444,2065,100,equal_candidate,30,8,11,73.33333333333333,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,8,2,10000001001110000000011101111111,det_01_profits; det_08_trust; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_22_peer_pressure; det_23_support; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval; det_32_own_significance,7.308333333333337,1.4616666666666251,193,91.86309523809514,18.372619047618496,177.24404761904742,35.44880952380846,3.298697596060396,8,500.00000000001444,2065,100,equal_candidate,30,8,11,73.33333333333333,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,8,3,00010000001110111100010011100111,det_04_added_value; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_22_peer_pressure; det_25_agreement; det_26_novelty; det_27_fun; det_30_authority; det_31_approval; det_32_own_significance,3.7666666666666675,0.7533333333333118,299,76.98333333333333,15.39666666666622,254.22738095238077,50.845476190474685,4.989886493675193,8,500.00000000001444,2065,100,equal_candidate,30,8,11,73.33333333333333,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,8,4,11101010111110100111100000000000,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,3.25,0.6499999999999813,191,69.6321428571428,13.926428571428158,323.8595238095236,64.77190476190285,5.45448017643741,8,500.00000000001444,2065,100,equal_candidate,30,8,11,73.33333333333333,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,8,5,11101000011110101100000100100101,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_24_socialising; det_27_fun; det_30_authority; det_32_own_significance,1.357142857142857,0.2714285714285635,131,25.538095238095213,5.107619047618895,349.3976190476188,69.87952380952174,4.509602834234574,8,500.00000000001444,2065,100,equal_candidate,30,8,11,73.33333333333333,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,8,6,00000011101110111111100000100001,det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties; det_27_fun; det_32_own_significance,0.75,0.14999999999999566,125,24.069047619047605,4.8138095238093825,373.46666666666636,74.69333333333111,6.6661390839845645,8,500.00000000001444,2065,100,equal_candidate,30,8,11,73.33333333333333,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,8,7,01100011100000000100111011100111,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_18_autonomy; det_21_rights_and_duties; det_22_peer_pressure; det_23_support; det_25_agreement; det_26_novelty; det_27_fun; det_30_authority; det_31_approval; det_32_own_significance,0.6666666666666666,0.13333333333332947,92,14.605952380952372,2.92119047619039,388.07261904761873,77.6145238095215,6.164968620099442,8,500.00000000001444,2065,100,equal_candidate,30,8,11,73.33333333333333,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,8,8,10011010100010100111001010100011,det_01_profits; det_04_added_value; det_05_frugality; det_07_legal; det_09_safety; det_13_technical_fit; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_23_support; det_25_agreement; det_27_fun; det_31_approval; det_32_own_significance,0.5095238095238095,0.10190476190475896,181,32.06785714285712,6.413571428571239,420.14047619047585,84.02809523809273,6.3580205665070375,8,500.00000000001444,2065,100,equal_candidate,30,8,11,73.33333333333333,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,8,9,11100011100110011000100011000101,det_01_profits; det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_12_own_competence; det_13_technical_fit; det_16_commitment; det_17_adherence; det_21_rights_and_duties; det_25_agreement; det_26_novelty; det_30_authority; det_32_own_significance,0.43452380952380953,0.0869047619047594,129,19.23571428571428,3.847142857142745,439.3761904761901,87.87523809523549,6.806164129223918,8,500.00000000001444,2065,100,equal_candidate,30,8,11,73.33333333333333,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,8,10,01001011101011100111010010100000,det_02_credit_score; det_05_frugality; det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_25_agreement; det_27_fun,0.3666666666666667,0.07333333333333122,39,6.860714285714289,1.3721428571428183,446.2369047619044,89.2473809523783,7.0199548846087065,8,500.00000000001444,2065,100,equal_candidate,30,8,11,73.33333333333333,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,8,11,10001010110101011111000010100001,det_01_profits; det_05_frugality; det_07_legal; det_09_safety; det_10_cost_efficiency; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_25_agreement; det_27_fun; det_32_own_significance,0.30952380952380953,0.06190476190476012,11,1.7059523809523807,0.3411904761904663,447.9428571428568,89.58857142856877,6.213538032100489,8,500.00000000001444,2065,100,equal_candidate,30,8,11,73.33333333333333,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,8,12,11010101001011101100001010000101,det_01_profits; det_02_credit_score; det_04_added_value; det_06_climate_protection; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_23_support; det_25_agreement; det_30_authority; det_32_own_significance,0.30952380952380953,0.06190476190476012,26,4.166666666666666,0.8333333333333092,452.10952380952347,90.42190476190208,6.748571428571429,8,500.00000000001444,2065,100,equal_candidate,30,8,11,73.33333333333333,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,9,1,10010111101001011000101110000001,det_01_profits; det_04_added_value; det_06_climate_protection; det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_21_rights_and_duties; det_23_support; det_24_socialising; det_25_agreement; det_32_own_significance,13.149999999999995,2.629999999999923,309,85.38095238095228,17.07619047618996,85.38095238095228,17.07619047618996,4.299219185722265,8,500.00000000001444,2065,100,equal_candidate,30,8,11,73.33333333333333,TRUE,FALSE
EFA,matrix_32_raw_0_1,15,9,2,10000001001110000000011101111111,det_01_profits; det_08_trust; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_22_peer_pressure; det_23_support; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval; det_32_own_significance,7.308333333333337,1.4616666666666251,193,91.86309523809514,18.372619047618496,177.24404761904742,35.44880952380846,3.298697596060396,8,500.00000000001444,2065,100,equal_candidate,30,8,11,73.33333333333333,TRUE,FALSE
EFA,matrix_32_raw_0_1,15,9,3,00010000001110111100010011100111,det_04_added_value; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_22_peer_pressure; det_25_agreement; det_26_novelty; det_27_fun; det_30_authority; det_31_approval; det_32_own_significance,3.7666666666666675,0.7533333333333118,299,76.98333333333333,15.39666666666622,254.22738095238077,50.845476190474685,4.989886493675193,8,500.00000000001444,2065,100,equal_candidate,30,8,11,73.33333333333333,TRUE,FALSE
EFA,matrix_32_raw_0_1,15,9,4,11101010111110100111100000000000,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,3.25,0.6499999999999813,191,69.6321428571428,13.926428571428158,323.8595238095236,64.77190476190285,5.45448017643741,8,500.00000000001444,2065,100,equal_candidate,30,8,11,73.33333333333333,TRUE,FALSE
EFA,matrix_32_raw_0_1,15,9,5,11101000011110101100000100100101,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_24_socialising; det_27_fun; det_30_authority; det_32_own_significance,1.357142857142857,0.2714285714285635,131,25.538095238095213,5.107619047618895,349.3976190476188,69.87952380952174,4.509602834234574,8,500.00000000001444,2065,100,equal_candidate,30,8,11,73.33333333333333,TRUE,FALSE
EFA,matrix_32_raw_0_1,15,9,6,00000011101110111111100000100001,det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties; det_27_fun; det_32_own_significance,0.75,0.14999999999999566,125,24.069047619047605,4.8138095238093825,373.46666666666636,74.69333333333111,6.6661390839845645,8,500.00000000001444,2065,100,equal_candidate,30,8,11,73.33333333333333,TRUE,FALSE
EFA,matrix_32_raw_0_1,15,9,7,01100011100000000100111011100111,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_18_autonomy; det_21_rights_and_duties; det_22_peer_pressure; det_23_support; det_25_agreement; det_26_novelty; det_27_fun; det_30_authority; det_31_approval; det_32_own_significance,0.6666666666666666,0.13333333333332947,92,14.605952380952372,2.92119047619039,388.07261904761873,77.6145238095215,6.164968620099442,8,500.00000000001444,2065,100,equal_candidate,30,8,11,73.33333333333333,TRUE,FALSE
EFA,matrix_32_raw_0_1,15,9,8,10011010100010100111001010100011,det_01_profits; det_04_added_value; det_05_frugality; det_07_legal; det_09_safety; det_13_technical_fit; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_23_support; det_25_agreement; det_27_fun; det_31_approval; det_32_own_significance,0.5095238095238095,0.10190476190475896,181,32.06785714285712,6.413571428571239,420.14047619047585,84.02809523809273,6.3580205665070375,8,500.00000000001444,2065,100,equal_candidate,30,8,11,73.33333333333333,TRUE,FALSE
EFA,matrix_32_raw_0_1,15,9,9,11100011100110011000100011000101,det_01_profits; det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_12_own_competence; det_13_technical_fit; det_16_commitment; det_17_adherence; det_21_rights_and_duties; det_25_agreement; det_26_novelty; det_30_authority; det_32_own_significance,0.43452380952380953,0.0869047619047594,129,19.23571428571428,3.847142857142745,439.3761904761901,87.87523809523549,6.806164129223918,8,500.00000000001444,2065,100,equal_candidate,30,8,11,73.33333333333333,TRUE,FALSE
EFA,matrix_32_raw_0_1,15,9,10,01001011101011100111010010100000,det_02_credit_score; det_05_frugality; det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_25_agreement; det_27_fun,0.3666666666666667,0.07333333333333122,39,6.860714285714289,1.3721428571428183,446.2369047619044,89.2473809523783,7.0199548846087065,8,500.00000000001444,2065,100,equal_candidate,30,8,11,73.33333333333333,TRUE,FALSE
EFA,matrix_32_raw_0_1,15,9,11,10001010110101011111000010100001,det_01_profits; det_05_frugality; det_07_legal; det_09_safety; det_10_cost_efficiency; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_25_agreement; det_27_fun; det_32_own_significance,0.30952380952380953,0.06190476190476012,11,1.7059523809523807,0.3411904761904663,447.9428571428568,89.58857142856877,6.213538032100489,8,500.00000000001444,2065,100,equal_candidate,30,8,11,73.33333333333333,TRUE,FALSE
EFA,matrix_32_raw_0_1,15,9,12,11010101001011101100001010000101,det_01_profits; det_02_credit_score; det_04_added_value; det_06_climate_protection; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_23_support; det_25_agreement; det_30_authority; det_32_own_significance,0.30952380952380953,0.06190476190476012,26,4.166666666666666,0.8333333333333092,452.10952380952347,90.42190476190208,6.748571428571429,8,500.00000000001444,2065,100,equal_candidate,30,8,11,73.33333333333333,TRUE,FALSE
EFA,matrix_32_raw_0_1,15,10,1,10010111101001011000101110000001,det_01_profits; det_04_added_value; det_06_climate_protection; det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_21_rights_and_duties; det_23_support; det_24_socialising; det_25_agreement; det_32_own_significance,13.149999999999995,2.629999999999923,406,100.08214285714286,20.016428571427994,100.08214285714286,20.016428571427994,5.13661397185646,10,500.00000000001444,2065,100,equal_candidate,30,10,10,66.66666666666667,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,10,2,10000001001110000000011101111111,det_01_profits; det_08_trust; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_22_peer_pressure; det_23_support; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval; det_32_own_significance,7.308333333333337,1.4616666666666251,287,108.55357142857122,21.710714285713614,208.63571428571407,41.72714285714161,4.329045347370744,10,500.00000000001444,2065,100,equal_candidate,30,10,10,66.66666666666667,FALSE,FALSE
EFA,matrix_32_raw_0_1,15,10,3,00010000001110111100010011100111,det_04_added_value; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_22_peer_pressure; det_25_agreement; det_26_novelty; det_27_fun; det_30_authority; det_31_approval; det_32_own_significance,3.7666666666666675,0.7533333333333118,410,91.35952380952344,18.27190476190416,299.9952380952375,59.99904761904576,6.284563863334327,10,500.00000000001444,2065,100,equal_candidate,30,10,10,66.66666666666667,FALSE,FALSE
