context,variable,category,n,total_n,prop
03_usable_for_clustering,employment_model,unknown,387,4372,0.08851784080512351
03_usable_for_clustering,employment_model,unemployed,380,4372,0.08691674290942361
03_usable_for_clustering,employment_model,self_employed,324,4372,0.07410795974382434
03_usable_for_clustering,employment_model,other,162,4372,0.03705397987191217
03_usable_for_clustering,employment_model,retired,68,4372,0.01555352241537054
03_usable_for_clustering,employment_model,inactive_other,48,4372,0.010978956999085087
03_usable_for_clustering,city_size_model,unknown,3529,4372,0.8071820677035682
03_usable_for_clustering,city_size_model,rural_small,842,4372,0.19258920402561758
03_usable_for_clustering,city_size_model,conflict,1,4372,2.2872827081427266e-4
03_usable_for_clustering,tenure_model,unknown,3531,4372,0.8076395242451967
03_usable_for_clustering,tenure_model,rent,297,4372,0.06793229643183897
03_usable_for_clustering,tenure_model,owner_without_mortgage,290,4372,0.06633119853613907
03_usable_for_clustering,tenure_model,owner_with_mortgage,209,4372,0.04780420860018298
03_usable_for_clustering,tenure_model,other,25,4372,0.0057182067703568165
03_usable_for_clustering,tenure_model,family_home,16,4372,0.0036596523330283625
03_usable_for_clustering,tenure_model,conflict,4,4372,9.149130832570906e-4
03_usable_for_clustering,tenure_tfm_model,unknown,3531,4372,0.8076395242451967
03_usable_for_clustering,tenure_tfm_model,Non-homeowner,338,4372,0.07731015553522415
03_usable_for_clustering,tenure_tfm_model,Homeowner without mortgage,290,4372,0.06633119853613907
03_usable_for_clustering,tenure_tfm_model,Homeowner with mortgage,209,4372,0.04780420860018298
03_usable_for_clustering,tenure_tfm_model,conflict,4,4372,9.149130832570906e-4
03_usable_for_clustering,income_model,unknown,2608,4372,0.596523330283623
03_usable_for_clustering,income_model,medium,814,4372,0.18618481244281793
03_usable_for_clustering,income_model,low,543,4372,0.12419945105215005
03_usable_for_clustering,income_model,high,407,4372,0.09309240622140896
03_usable_for_clustering,vote_status_declared,unknown,3540,4372,0.8096980786825252
03_usable_for_clustering,vote_status_declared,uncertain,373,4372,0.0853156450137237
03_usable_for_clustering,vote_status_declared,voter,344,4372,0.07868252516010979
03_usable_for_clustering,vote_status_declared,abstainer,110,4372,0.02516010978956999
03_usable_for_clustering,vote_status_declared,conflict,5,4372,0.0011436413540713633
03_usable_for_clustering,voted_observed,Missing,3918,4372,0.8961573650503202
03_usable_for_clustering,voted_observed,1,344,4372,0.07868252516010979
03_usable_for_clustering,voted_observed,0,110,4372,0.02516010978956999
03_usable_for_clustering,political_left_right_model,Missing,3589,4372,0.8209057639524245
03_usable_for_clustering,political_left_right_model,50,54,4372,0.012351326623970723
03_usable_for_clustering,political_left_right_model,20,47,4372,0.010750228728270814
03_usable_for_clustering,political_left_right_model,0,45,4372,0.01029277218664227
03_usable_for_clustering,political_left_right_model,25,42,4372,0.00960658737419945
03_usable_for_clustering,political_left_right_model,60,39,4372,0.008920402561756633
03_usable_for_clustering,political_left_right_model,10,38,4372,0.00869167429094236
03_usable_for_clustering,political_left_right_model,15,35,4372,0.008005489478499543
03_usable_for_clustering,political_left_right_model,30,35,4372,0.008005489478499543
03_usable_for_clustering,political_left_right_model,40,31,4372,0.007090576395242452
03_usable_for_clustering,political_left_right_model,35,21,4372,0.004803293687099725
03_usable_for_clustering,political_left_right_model,65,19,4372,0.00434583714547118
03_usable_for_clustering,political_left_right_model,45,17,4372,0.003888380603842635
03_usable_for_clustering,political_left_right_model,19,15,4372,0.0034309240622140895
03_usable_for_clustering,political_left_right_model,55,15,4372,0.0034309240622140895
03_usable_for_clustering,political_left_right_model,70,14,4372,0.003202195791399817
03_usable_for_clustering,political_left_right_model,75,13,4372,0.0029734675205855443
03_usable_for_clustering,political_left_right_model,23,11,4372,0.002516010978956999
03_usable_for_clustering,political_left_right_model,33,11,4372,0.002516010978956999
03_usable_for_clustering,political_left_right_model,26,9,4372,0.0020585544373284536
03_usable_for_clustering,political_left_right_model,85,9,4372,0.0020585544373284536
03_usable_for_clustering,political_left_right_model,11,8,4372,0.0018298261665141812
03_usable_for_clustering,political_left_right_model,16,8,4372,0.0018298261665141812
03_usable_for_clustering,political_left_right_model,18,8,4372,0.0018298261665141812
03_usable_for_clustering,political_left_right_model,100,7,4372,0.0016010978956999085
03_usable_for_clustering,political_left_right_model,17,7,4372,0.0016010978956999085
03_usable_for_clustering,political_left_right_model,37,7,4372,0.0016010978956999085
03_usable_for_clustering,political_left_right_model,49,7,4372,0.0016010978956999085
03_usable_for_clustering,political_left_right_model,5,7,4372,0.0016010978956999085
03_usable_for_clustering,political_left_right_model,51,7,4372,0.0016010978956999085
03_usable_for_clustering,political_left_right_model,80,7,4372,0.0016010978956999085
03_usable_for_clustering,political_left_right_model,12,6,4372,0.0013723696248856359
03_usable_for_clustering,political_left_right_model,14,6,4372,0.0013723696248856359
03_usable_for_clustering,political_left_right_model,24,6,4372,0.0013723696248856359
03_usable_for_clustering,political_left_right_model,38,6,4372,0.0013723696248856359
03_usable_for_clustering,political_left_right_model,47,6,4372,0.0013723696248856359
03_usable_for_clustering,political_left_right_model,7,6,4372,0.0013723696248856359
03_usable_for_clustering,political_left_right_model,73,6,4372,0.0013723696248856359
03_usable_for_clustering,political_left_right_model,9,6,4372,0.0013723696248856359
03_usable_for_clustering,political_left_right_model,13,5,4372,0.0011436413540713633
03_usable_for_clustering,political_left_right_model,21,5,4372,0.0011436413540713633
03_usable_for_clustering,political_left_right_model,22,5,4372,0.0011436413540713633
03_usable_for_clustering,political_left_right_model,32,5,4372,0.0011436413540713633
03_usable_for_clustering,political_left_right_model,36,5,4372,0.0011436413540713633
03_usable_for_clustering,political_left_right_model,48,5,4372,0.0011436413540713633
03_usable_for_clustering,political_left_right_model,52,5,4372,0.0011436413540713633
03_usable_for_clustering,political_left_right_model,61,5,4372,0.0011436413540713633
03_usable_for_clustering,political_left_right_model,1,4,4372,9.149130832570906e-4
03_usable_for_clustering,political_left_right_model,2,4,4372,9.149130832570906e-4
03_usable_for_clustering,political_left_right_model,28,4,4372,9.149130832570906e-4
03_usable_for_clustering,political_left_right_model,29,4,4372,9.149130832570906e-4
03_usable_for_clustering,political_left_right_model,42,4,4372,9.149130832570906e-4
03_usable_for_clustering,political_left_right_model,44,4,4372,9.149130832570906e-4
03_usable_for_clustering,political_left_right_model,6,4,4372,9.149130832570906e-4
03_usable_for_clustering,political_left_right_model,77,4,4372,9.149130832570906e-4
03_usable_for_clustering,political_left_right_model,8,4,4372,9.149130832570906e-4
03_usable_for_clustering,political_left_right_model,27,3,4372,6.861848124428179e-4
03_usable_for_clustering,political_left_right_model,34,3,4372,6.861848124428179e-4
03_usable_for_clustering,political_left_right_model,4,3,4372,6.861848124428179e-4
03_usable_for_clustering,political_left_right_model,41,3,4372,6.861848124428179e-4
03_usable_for_clustering,political_left_right_model,46,3,4372,6.861848124428179e-4
03_usable_for_clustering,political_left_right_model,58,3,4372,6.861848124428179e-4
03_usable_for_clustering,political_left_right_model,67,3,4372,6.861848124428179e-4
03_usable_for_clustering,political_left_right_model,68,3,4372,6.861848124428179e-4
03_usable_for_clustering,political_left_right_model,3,2,4372,4.574565416285453e-4
03_usable_for_clustering,political_left_right_model,31,2,4372,4.574565416285453e-4
03_usable_for_clustering,political_left_right_model,43,2,4372,4.574565416285453e-4
03_usable_for_clustering,political_left_right_model,53,2,4372,4.574565416285453e-4
03_usable_for_clustering,political_left_right_model,54,2,4372,4.574565416285453e-4
03_usable_for_clustering,political_left_right_model,56,2,4372,4.574565416285453e-4
03_usable_for_clustering,political_left_right_model,57,2,4372,4.574565416285453e-4
03_usable_for_clustering,political_left_right_model,63,2,4372,4.574565416285453e-4
03_usable_for_clustering,political_left_right_model,66,2,4372,4.574565416285453e-4
03_usable_for_clustering,political_left_right_model,69,2,4372,4.574565416285453e-4
03_usable_for_clustering,political_left_right_model,74,2,4372,4.574565416285453e-4
03_usable_for_clustering,political_left_right_model,76,2,4372,4.574565416285453e-4
03_usable_for_clustering,political_left_right_model,83,2,4372,4.574565416285453e-4
03_usable_for_clustering,political_left_right_model,87,2,4372,4.574565416285453e-4
03_usable_for_clustering,political_left_right_model,90,2,4372,4.574565416285453e-4
03_usable_for_clustering,political_left_right_model,59,1,4372,2.2872827081427266e-4
03_usable_for_clustering,political_left_right_model,62,1,4372,2.2872827081427266e-4
03_usable_for_clustering,political_left_right_model,64,1,4372,2.2872827081427266e-4
03_usable_for_clustering,political_left_right_model,72,1,4372,2.2872827081427266e-4
03_usable_for_clustering,political_left_right_model,78,1,4372,2.2872827081427266e-4
03_usable_for_clustering,political_left_right_model,79,1,4372,2.2872827081427266e-4
03_usable_for_clustering,political_left_right_model,81,1,4372,2.2872827081427266e-4
03_usable_for_clustering,political_left_right_model,84,1,4372,2.2872827081427266e-4
03_usable_for_clustering,political_left_right_model,86,1,4372,2.2872827081427266e-4
03_usable_for_clustering,political_left_right_model,89,1,4372,2.2872827081427266e-4
03_usable_for_clustering,political_left_right_model,92,1,4372,2.2872827081427266e-4
03_usable_for_clustering,political_left_right_model,99,1,4372,2.2872827081427266e-4
03_usable_for_clustering,political_block_model,unknown,3589,4372,0.8209057639524245
03_usable_for_clustering,political_block_model,left,231,4372,0.05283623055809698
03_usable_for_clustering,political_block_model,extreme_left,221,4372,0.05054894784995426
03_usable_for_clustering,political_block_model,centre,214,4372,0.048947849954254344
03_usable_for_clustering,political_block_model,right,89,4372,0.020356816102470265
03_usable_for_clustering,political_block_model,extreme_right,28,4372,0.006404391582799634
03_usable_for_clustering,self_classification_raw,Missing,3533,4372,0.8080969807868252
03_usable_for_clustering,self_classification_raw,I am more likely to invest if it maximizes my comfort or well-being and that of my household.,249,4372,0.05695333943275389
03_usable_for_clustering,self_classification_raw,My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,214,4372,0.048947849954254344
03_usable_for_clustering,self_classification_raw,I am more likely to invest if it improves my safety or that of my household.,128,4372,0.0292772186642269
03_usable_for_clustering,self_classification_raw,I am more likely to invest if it helps reduce my environmental impact.,101,4372,0.023101555352241537
03_usable_for_clustering,self_classification_raw,"I would invest out of ethical or social commitment to environmental protection, regardless of direct personal benefits.",55,4372,0.012580054894784995
03_usable_for_clustering,self_classification_raw,"I am more likely to invest if it improves my social status or aligns with the norms of my colleagues, friends, or family.",38,4372,0.00869167429094236
03_usable_for_clustering,self_classification_raw,"I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",27,4372,0.006175663311985362
03_usable_for_clustering,self_classification_raw,Νone of the above.,17,4372,0.003888380603842635
03_usable_for_clustering,self_classification_raw,"I consider myself an early adopter and enjoy following the latest trends, even if this involves some risks or impacts on the environment.",7,4372,0.0016010978956999085
03_usable_for_clustering,self_classification_raw,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | I am more likely to invest if it improves my safety or that of my household.,1,4372,2.2872827081427266e-4
03_usable_for_clustering,self_classification_raw,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,1,4372,2.2872827081427266e-4
03_usable_for_clustering,self_classification_raw,"My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding. | I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",1,4372,2.2872827081427266e-4
03_usable_for_clustering,self_classification_raw_clean,Missing,3533,4372,0.8080969807868252
03_usable_for_clustering,self_classification_raw_clean,I am more likely to invest if it maximizes my comfort or well-being and that of my household.,249,4372,0.05695333943275389
03_usable_for_clustering,self_classification_raw_clean,My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,214,4372,0.048947849954254344
03_usable_for_clustering,self_classification_raw_clean,I am more likely to invest if it improves my safety or that of my household.,128,4372,0.0292772186642269
03_usable_for_clustering,self_classification_raw_clean,I am more likely to invest if it helps reduce my environmental impact.,101,4372,0.023101555352241537
03_usable_for_clustering,self_classification_raw_clean,"I would invest out of ethical or social commitment to environmental protection, regardless of direct personal benefits.",55,4372,0.012580054894784995
03_usable_for_clustering,self_classification_raw_clean,"I am more likely to invest if it improves my social status or aligns with the norms of my colleagues, friends, or family.",38,4372,0.00869167429094236
03_usable_for_clustering,self_classification_raw_clean,"I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",27,4372,0.006175663311985362
03_usable_for_clustering,self_classification_raw_clean,Νone of the above.,17,4372,0.003888380603842635
03_usable_for_clustering,self_classification_raw_clean,"I consider myself an early adopter and enjoy following the latest trends, even if this involves some risks or impacts on the environment.",7,4372,0.0016010978956999085
03_usable_for_clustering,self_classification_raw_clean,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | I am more likely to invest if it improves my safety or that of my household.,1,4372,2.2872827081427266e-4
03_usable_for_clustering,self_classification_raw_clean,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,1,4372,2.2872827081427266e-4
03_usable_for_clustering,self_classification_raw_clean,"My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding. | I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",1,4372,2.2872827081427266e-4
03_usable_for_clustering,self_classification_archetype_model,Missing,3533,4372,0.8080969807868252
03_usable_for_clustering,self_classification_archetype_model,Careful,250,4372,0.05718206770356816
03_usable_for_clustering,self_classification_archetype_model,Homo economicus,214,4372,0.048947849954254344
03_usable_for_clustering,self_classification_archetype_model,Fearful,129,4372,0.02950594693504117
03_usable_for_clustering,self_classification_archetype_model,Activist,101,4372,0.023101555352241537
03_usable_for_clustering,self_classification_archetype_model,Stubborn,55,4372,0.012580054894784995
03_usable_for_clustering,self_classification_archetype_model,Influencer,38,4372,0.00869167429094236
03_usable_for_clustering,self_classification_archetype_model,Uninterested,28,4372,0.006404391582799634
03_usable_for_clustering,self_classification_archetype_model,None,17,4372,0.003888380603842635
03_usable_for_clustering,self_classification_archetype_model,Early adopter,7,4372,0.0016010978956999085
03_usable_for_clustering,row_quality_final,usable_complete,3613,4372,0.826395242451967
03_usable_for_clustering,row_quality_final,usable_partial,508,4372,0.1161939615736505
03_usable_for_clustering,row_quality_final,usable_complete_limited_metadata,164,4372,0.03751143641354071
03_usable_for_clustering,row_quality_final,usable_partial_limited_metadata,87,4372,0.01989935956084172
03_usable_for_clustering,usable_for_main_analysis,TRUE,4372,4372,1
03_usable_for_clustering,usable_for_clustering,TRUE,4372,4372,1
03_usable_for_clustering,political_lr_group,Missing,3589,4372,0.8209057639524245
03_usable_for_clustering,political_lr_group,20_39_left,231,4372,0.05283623055809698
03_usable_for_clustering,political_lr_group,00_19_extreme_left,221,4372,0.05054894784995426
03_usable_for_clustering,political_lr_group,40_59_centre,175,4372,0.040027447392497716
03_usable_for_clustering,political_lr_group,60_79_right,121,4372,0.02767612076852699
03_usable_for_clustering,political_lr_group,80_100_extreme_right,35,4372,0.008005489478499543
