participant_id,stage,technology,technology_raw,dimension_key,dimension,dimensions_raw
243,La conoce / la consideraría,Renovación de envolvente,Rooftop photovoltaic system (Solar PV).,SECURITY,Seguridad,"SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies."
245,La conoce / la consideraría,Comunidad energética,Join an Energy Community.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
245,La conoce / la consideraría,Comunidad energética,Join an Energy Community.,SECURITY,Seguridad,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
245,La conoce / la consideraría,Comunidad energética,Join an Energy Community.,MEANING,Significado,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
246,La conoce / la consideraría,Bomba de calor,Heat pump based heating system.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
246,La conoce / la consideraría,Bomba de calor,Heat pump based heating system.,AUTONOMY,Autonomía,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
246,La conoce / la consideraría,Bomba de calor,Heat pump based heating system.,MEANING,Significado,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
247,La conoce / la consideraría,Almacenamiento energético,Energy storage systems.,AUTONOMY,Autonomía,"AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
247,La conoce / la consideraría,Almacenamiento energético,Energy storage systems.,STIMULATION,Estímulo,"AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
247,La conoce / la consideraría,Almacenamiento energético,Energy storage systems.,MEANING,Significado,"AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
248,La conoce / la consideraría,Renovación de envolvente,Rooftop photovoltaic system (Solar PV).,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
248,La conoce / la consideraría,Renovación de envolvente,Rooftop photovoltaic system (Solar PV).,COMPETENCE,Competencia,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
248,La conoce / la consideraría,Renovación de envolvente,Rooftop photovoltaic system (Solar PV).,MEANING,Significado,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
249,La conoce / la consideraría,Comunidad energética,Join an Energy Community.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
249,La conoce / la consideraría,Comunidad energética,Join an Energy Community.,RELATEDNESS,Vinculación,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
249,La conoce / la consideraría,Comunidad energética,Join an Energy Community.,MEANING,Significado,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
250,La conoce / la consideraría,Vehículo eléctrico,Electric vehicle.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
250,La conoce / la consideraría,Vehículo eléctrico,Electric vehicle.,RELATEDNESS,Vinculación,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
250,La conoce / la consideraría,Vehículo eléctrico,Electric vehicle.,MEANING,Significado,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
251,La conoce / la consideraría,Sistemas inteligentes del hogar,Smart home devices.,COMPETENCE,Competencia,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
251,La conoce / la consideraría,Sistemas inteligentes del hogar,Smart home devices.,AUTONOMY,Autonomía,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
251,La conoce / la consideraría,Sistemas inteligentes del hogar,Smart home devices.,MEANING,Significado,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
252,La conoce / la consideraría,Ascensor,Elevator.,NA,NA,NA
253,La conoce / la consideraría,Renovación de envolvente,"Envelope renovation (e.g. wall/roof insulation, double windows).",NA,NA,NA
255,La conoce / la consideraría,Kits solares de balcón,Balcony solar kits.,NA,NA,NA
256,La conoce / la consideraría,Almacenamiento energético,Energy storage systems.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses."
257,La conoce / la consideraría,Kits solares de balcón,Balcony solar kits.,NA,NA,NA
258,La conoce / la consideraría,Ventilación con recuperador,Heat recovery mechanical ventilation.,PHYSIOLOGICAL,Materialidad,"PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
259,La conoce / la consideraría,Vehículo eléctrico,Electric vehicle.,COMPETENCE,Competencia,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
259,La conoce / la consideraría,Vehículo eléctrico,Electric vehicle.,STIMULATION,Estímulo,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
259,La conoce / la consideraría,Vehículo eléctrico,Electric vehicle.,MEANING,Significado,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
PROLIFIC_qwertyuiop,La conoce / la consideraría,Renovación de envolvente,"Envelope renovation (e.g. wall/roof insulation, double windows).",AUTONOMY,Autonomía,"AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time."
261,La conoce / la consideraría,Kits solares de balcón,Balcony solar kits.,NA,NA,NA
262,La conoce / la consideraría,Sistema de refrigeración,Cooling system.,COMPETENCE,Competencia,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions."
263,La conoce / la consideraría,Electrodomésticos eficientes,Energy-efficient appliances.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
263,La conoce / la consideraría,Electrodomésticos eficientes,Energy-efficient appliances.,PHYSIOLOGICAL,Materialidad,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
263,La conoce / la consideraría,Electrodomésticos eficientes,Energy-efficient appliances.,MEANING,Significado,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
264,La conoce / la consideraría,Vehículo eléctrico,Electric vehicle.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
264,La conoce / la consideraría,Vehículo eléctrico,Electric vehicle.,STIMULATION,Estímulo,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
264,La conoce / la consideraría,Vehículo eléctrico,Electric vehicle.,MEANING,Significado,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
265,La conoce / la consideraría,Renovación de envolvente,Rooftop photovoltaic system (Solar PV).,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
265,La conoce / la consideraría,Renovación de envolvente,Rooftop photovoltaic system (Solar PV).,MEANING,Significado,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
266,La conoce / la consideraría,Ascensor,Elevator.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
266,La conoce / la consideraría,Ascensor,Elevator.,COMPETENCE,Competencia,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
266,La conoce / la consideraría,Ascensor,Elevator.,PHYSIOLOGICAL,Materialidad,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
267,La conoce / la consideraría,Ventilación con recuperador,Heat recovery mechanical ventilation.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions."
267,La conoce / la consideraría,Ventilación con recuperador,Heat recovery mechanical ventilation.,COMPETENCE,Competencia,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions."
268,La conoce / la consideraría,Vehículo eléctrico,Electric vehicle.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
268,La conoce / la consideraría,Vehículo eléctrico,Electric vehicle.,PHYSIOLOGICAL,Materialidad,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
268,La conoce / la consideraría,Vehículo eléctrico,Electric vehicle.,MEANING,Significado,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
270,La conoce / la consideraría,Renovación de envolvente,Rooftop photovoltaic system (Solar PV).,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
270,La conoce / la consideraría,Renovación de envolvente,Rooftop photovoltaic system (Solar PV).,PHYSIOLOGICAL,Materialidad,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
270,La conoce / la consideraría,Renovación de envolvente,Rooftop photovoltaic system (Solar PV).,MEANING,Significado,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
271,La conoce / la consideraría,Renovación de envolvente,"Envelope renovation (e.g. wall/roof insulation, double windows).",FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions."
271,La conoce / la consideraría,Renovación de envolvente,"Envelope renovation (e.g. wall/roof insulation, double windows).",COMPETENCE,Competencia,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions."
271,La conoce / la consideraría,Renovación de envolvente,"Envelope renovation (e.g. wall/roof insulation, double windows).",STIMULATION,Estímulo,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions."
272,La conoce / la consideraría,Ascensor,Elevator.,STIMULATION,Estímulo,"STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions."
PROLIFIC_f022823c-dfa6-4cd6-bd42-,La conoce / la consideraría,Almacenamiento energético,Energy storage systems.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions."
PROLIFIC_f022823c-dfa6-4cd6-bd42-,La conoce / la consideraría,Almacenamiento energético,Energy storage systems.,AUTONOMY,Autonomía,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions."
PROLIFIC_f022823c-dfa6-4cd6-bd42-,La conoce / la consideraría,Almacenamiento energético,Energy storage systems.,STIMULATION,Estímulo,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions."
274,La conoce / la consideraría,Comunidad energética,Join an Energy Community.,SECURITY,Seguridad,"AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions."
274,La conoce / la consideraría,Comunidad energética,Join an Energy Community.,COMPETENCE,Competencia,"AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions."
274,La conoce / la consideraría,Comunidad energética,Join an Energy Community.,AUTONOMY,Autonomía,"AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions."
275,La conoce / la consideraría,Kits solares de balcón,Balcony solar kits.,NA,NA,NA
276,La conoce / la consideraría,Comunidad energética,Join an Energy Community.,RELATEDNESS,Vinculación,"RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
276,La conoce / la consideraría,Comunidad energética,Join an Energy Community.,STIMULATION,Estímulo,"RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
276,La conoce / la consideraría,Comunidad energética,Join an Energy Community.,MEANING,Significado,"RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
277,La conoce / la consideraría,Renovación de envolvente,Rooftop photovoltaic system (Solar PV).,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
277,La conoce / la consideraría,Renovación de envolvente,Rooftop photovoltaic system (Solar PV).,PHYSIOLOGICAL,Materialidad,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
277,La conoce / la consideraría,Renovación de envolvente,Rooftop photovoltaic system (Solar PV).,MEANING,Significado,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
278,La conoce / la consideraría,Electrodomésticos eficientes,Energy-efficient appliances.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
278,La conoce / la consideraría,Electrodomésticos eficientes,Energy-efficient appliances.,SECURITY,Seguridad,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
278,La conoce / la consideraría,Electrodomésticos eficientes,Energy-efficient appliances.,MEANING,Significado,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
279,La conoce / la consideraría,Almacenamiento energético,Energy storage systems.,AUTONOMY,Autonomía,"AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time."
280,La conoce / la consideraría,Medidas de microeficiencia,Micro-efficiency measures (e.g. avoiding unnecessary loads).,COMPETENCE,Competencia,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
280,La conoce / la consideraría,Medidas de microeficiencia,Micro-efficiency measures (e.g. avoiding unnecessary loads).,STIMULATION,Estímulo,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
280,La conoce / la consideraría,Medidas de microeficiencia,Micro-efficiency measures (e.g. avoiding unnecessary loads).,MEANING,Significado,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
281,La conoce / la consideraría,Electrodomésticos eficientes,Energy-efficient appliances.,MEANING,Significado,"MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
282,La conoce / la consideraría,Comunidad energética,Join an Energy Community.,MEANING,Significado,"MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
283,La conoce / la consideraría,Agua caliente sanitaria,Domestic hot water system.,COMPETENCE,Competencia,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
283,La conoce / la consideraría,Agua caliente sanitaria,Domestic hot water system.,AUTONOMY,Autonomía,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
283,La conoce / la consideraría,Agua caliente sanitaria,Domestic hot water system.,MEANING,Significado,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
284,La conoce / la consideraría,Vehículo eléctrico,Electric vehicle.,MEANING,Significado,"MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
285,La conoce / la consideraría,Kits solares de balcón,Balcony solar kits.,NA,NA,NA
